isin,name,ticker,size,asset_class,currency,domicile_country,hedged,dividends,ter,number_of_holdings,index,symbol
IE00BKBF6616,iShares Core MSCI EMU UCITS ETF USD Hedged (Acc),SNAY,584.0,equity,USD,Ireland,True,Accumulating,0.15,224.0,MSCI EMU (USD Hedged),SNAY.MU
IE00BKLF1R75,WisdomTree Battery Solutions UCITS ETF USD Acc,W1TA,144.0,equity,USD,Ireland,False,Accumulating,0.4,90.0,WisdomTree Battery Solutions,W1TA.BE
IE00BKLTRN76,L&G MSCI Europe Climate Pathway UCITS ETF EUR Accumulating ETF,DELF,848.0,equity,EUR,Ireland,False,Accumulating,0.1,106.0,MSCI ACWI Select Climate 500 Europe Subset,DELF.DE
IE00BKLWY790,L&G US ESG Exclusions Paris Aligned UCITS ETF USD Accumulating,DELG,155.0,equity,USD,Ireland,False,Accumulating,0.12,440.0,Foxberry Sustainability Consensus US,DELG.DE
IE00BKM4GZ66,iShares Core MSCI Emerging Markets IMI UCITS ETF (Acc),IS3N,30369.0,equity,USD,Ireland,False,Accumulating,0.18,2956.0,MSCI Emerging Markets Investable Market (IMI),IS3N.BE
IE00BKM4H197,iShares MSCI Emerging Markets Consumer Growth UCITS ETF USD (Acc),CEMG,38.0,equity,USD,Ireland,False,Accumulating,0.6,309.0,MSCI ACWI Emerging Market Consumer Growth,CEMG.BE
IE00BKPSFC54,iShares MSCI World Quality Dividend Advanced UCITS ETF USD (Acc),AYEG,240.0,equity,USD,Ireland,False,Accumulating,0.38,213.0,MSCI World High Dividend Yield Advanced Select,
IE00BKPX3K41,iShares MSCI AC Far East ex-Japan UCITS ETF USD (Acc),IS3Z,103.0,equity,USD,Ireland,False,Accumulating,0.74,846.0,MSCI AC Far East ex Japan,
IE00BKSBGS44,Fidelity US Equity Research Enhanced UCITS ETF ACC-USD,FUSR,1092.0,equity,USD,Ireland,False,Accumulating,0.2,249.0,Fidelity US Equity Research Enhanced,FUSR.DE
IE00BKSBGT50,Fidelity Europe Equity Research Enhanced UCITS ETF ACC-Euro,FEUR,130.0,equity,EUR,Ireland,False,Accumulating,0.25,191.0,Fidelity Europe Equity Research Enhanced,FEUR.DE
IE00BKSBGV72,Fidelity Global Equity Research Enhanced UCITS ETF ACC-USD,FGLR,199.0,equity,USD,Ireland,False,Accumulating,0.25,527.0,Fidelity Global Equity Research Enhanced,FGLR.DE
IE00BKSCBX74,UBS MSCI World Small Cap Socially Responsible UCITS ETF USD acc,UIMS,646.0,equity,USD,Ireland,False,Accumulating,0.23,716.0,MSCI World Small Cap SRI Low Carbon Select 5% Issuer Capped,
IE00BKT6FV49,iShares Core MSCI Japan IMI UCITS ETF EUR Hedged (Acc),AYEI,76.0,equity,EUR,Ireland,True,Accumulating,0.17,964.0,MSCI Japan IMI (EUR Hedged),
IE00BKTLJC87,iShares Smart City Infrastructure UCITS ETF USD (Acc),AYEU,312.0,equity,USD,Ireland,False,Accumulating,0.4,146.0,STOXX® Global Smart City Infrastructure,AYEU.DE
IE00BKVKW020,First Trust Value Line® Dividend Index UCITS ETF Acc,FVD,6.0,equity,USD,Ireland,False,Accumulating,0.7,238.0,Value Line® Dividend,
IE00BKVL7331,iShares Edge MSCI USA Minimum Volatility Advanced UCITS ETF,MVEA,100.0,equity,USD,Ireland,False,Accumulating,0.2,155.0,MSCI USA Minimum Volatility Advanced Select,MVEA.DE
IE00BKVL7778,iShares Edge MSCI World Minimum Volatility Advanced UCITS ETF (Acc),MVEW,250.0,equity,USD,Ireland,False,Accumulating,0.3,242.0,MSCI World Minimum Volatility Advanced Select,MVEW.DE
IE00BKVL7D31,iShares Edge MSCI Europe Minimum Volatility Advanced UCITS ETF (Acc),MVEE,26.0,equity,EUR,Ireland,False,Accumulating,0.25,109.0,MSCI Europe Minimum Volatility Advanced Select,MVEE.BE
IE00BKW9SX35,Invesco S&P 500 Low Volatility UCITS ETF Acc,SPLW,19.0,equity,USD,Ireland,False,Accumulating,0.25,100.0,S&P 500 Low Volatility,
IE00BKWQ0G16,SPDR MSCI Europe Financials UCITS ETF,SPYZ,746.0,equity,EUR,Ireland,False,Accumulating,0.18,86.0,MSCI Europe Financials 20/35 Capped,SPYZ.BE
IE00BKWQ0J47,SPDR MSCI Europe Industrials UCITS ETF,SPYQ,1071.0,equity,EUR,Ireland,False,Accumulating,0.18,90.0,MSCI Europe Industrials 20/35 Capped,SPYQ.BE
IE00BKWQ0M75,SPDR MSCI Europe Small Cap UCITS ETF,SPYS,269.0,equity,EUR,Ireland,False,Accumulating,0.3,825.0,MSCI Europe Small Cap,
IE00BKWQ0Q14,SPDR MSCI Europe UCITS ETF,SPYE,380.0,equity,EUR,Ireland,False,Accumulating,0.08,403.0,MSCI Europe,SPYE.BE
IE00BKY40J65,HSBC USA SCREENED EQUITY UCITS ETF USD,H412,687.0,equity,USD,Ireland,False,Accumulating,0.12,304.0,FTSE USA ESG Low Carbon Select,H412.BE
IE00BKY53D40,HSBC UK Screened Equity UCITS ETF GBP,R390,31.0,equity,GBP,Ireland,False,Accumulating,0.12,76.0,FTSE UK ESG Low Carbon Select,
IE00BKY55S33,HSBC JAPAN SCREENED EQUITY UCITS ETF USD,XU8Z,233.0,equity,USD,Ireland,False,Accumulating,0.18,241.0,FTSE Japan ESG Low Carbon Select,XU8Z.BE
IE00BKY55W78,HSBC Europe Screened Equity UCITS ETF EUR,H413,27.0,equity,EUR,Ireland,False,Accumulating,0.15,317.0,FTSE Developed Europe ESG Low Carbon Select,H413.BE
IE00BKY58G26,HSBC Asia Pacific Ex Japan Screened Equity UCITS ETF USD,H4Z2,377.0,equity,USD,Ireland,False,Accumulating,0.25,430.0,FTSE Asia Pacific ex Japan ESG Low Carbon Select,H4Z2.BE
IE00BKY59G90,HSBC EMERGING MARKET SCREENED EQUITY UCITS ETF USD,H4Z1,218.0,equity,USD,Ireland,False,Accumulating,0.18,657.0,FTSE Emerging ESG Low Carbon Select,H4Z1.BE
IE00BKY59K37,HSBC DEVELOPED WORLD SCREENED EQUITY UCITS ETF USD,H41C,246.0,equity,USD,Ireland,False,Accumulating,0.18,680.0,FTSE Developed ESG Low Carbon Select,H41C.DE
IE00BL0BMZ89,VanEck Morningstar Global Wide Moat UCITS ETF,VVGM,140.0,equity,USD,Ireland,False,Accumulating,0.52,78.0,Morningstar Global Wide Moat Focus,VVGM.BE
IE00BL25JL35,Xtrackers MSCI World Quality UCITS ETF 1C,XDEQ,2280.0,equity,USD,Ireland,False,Accumulating,0.25,299.0,MSCI World Sector Neutral Quality,XDEQ.BE
IE00BL25JM42,Xtrackers MSCI World Value UCITS ETF 1C,XDEV,3224.0,equity,USD,Ireland,False,Accumulating,0.25,400.0,MSCI World Enhanced Value,XDEV.BE
IE00BL25JN58,Xtrackers MSCI World Minimum Volatility UCITS ETF 1C,XDEB,642.0,equity,USD,Ireland,False,Accumulating,0.25,275.0,MSCI World Minimum Volatility,XDEB.BE
IE00BL25JP72,Xtrackers MSCI World Momentum UCITS ETF 1C,XDEM,1607.0,equity,USD,Ireland,False,Accumulating,0.25,348.0,MSCI World Momentum,XDEM.BE
IE00BL643144,Goshawk Global Balanced Fund UCITS ETF Accumulating,ROE,19.0,equity,USD,Ireland,False,Accumulating,0.69,70.0,Global Balance Fund,
IE00BL6K8C82,iShares MSCI Europe Paris-Aligned Climate UCITS ETF EUR (Acc),CBUA,125.0,equity,EUR,Ireland,False,Accumulating,0.15,270.0,MSCI Europe Climate Paris Aligned Benchmark Select,
IE00BL6K8D99,iShares MSCI EMU Paris-Aligned Climate UCITS ETF EUR (Acc),CBUB,1240.0,equity,EUR,Ireland,False,Accumulating,0.15,146.0,MSCI EMU Climate Paris Aligned Benchmark Select,
IE00BLB2GQ94,iShares Conservative Portfolio UCITS ETF USD Hedged (Acc),MACU,0.0,equity,USD,Ireland,True,Accumulating,0.25,13760.0,iShares Conservative Portfolio (USD Hedged),
IE00BLB2GS19,iShares Growth Portfolio UCITS ETF USD Hedged (Acc),MAGU,1.0,equity,USD,Ireland,True,Accumulating,0.25,8491.0,iShares Growth Portfolio (USD Hedged),
IE00BLB2GT26,iShares Moderate Portfolio UCITS ETF USD Hedged (Acc),MODU,5.0,equity,USD,Ireland,True,Accumulating,0.25,13691.0,iShares Moderate Portfolio (USD Hedged),
IE00BLCHJ534,Global X U.S. Infrastructure Development UCITS ETF USD Accumulating,94VE,459.0,equity,USD,Ireland,False,Accumulating,0.47,98.0,Indxx U.S. Infrastructure Development,
IE00BLCHJT74,Global X Internet of Things UCITS ETF USD Accumulating,SN5R,1.0,equity,USD,Ireland,False,Accumulating,0.6,56.0,Indxx Global Internet of Things Thematic,
IE00BLCHJZ35,Global X FinTech UCITS ETF USD Accumulating,XFIN,4.0,equity,USD,Ireland,False,Accumulating,0.6,60.0,Indxx Global Fintech Thematic,
IE00BLLZQ805,iShares Growth Portfolio UCITS ETF EUR (Acc),MAGR,75.0,equity,EUR,Ireland,False,Accumulating,0.25,8491.0,iShares Growth Portfolio,MAGR.BE
IE00BLLZQS08,iShares Moderate Portfolio UCITS ETF EUR (Acc),MODR,36.0,equity,EUR,Ireland,False,Accumulating,0.25,13691.0,iShares Moderate Portfolio,MODR.BE
IE00BLNMYC90,Xtrackers S&P 500 Equal Weight UCITS ETF 1C,XDEW,7538.0,equity,USD,Ireland,False,Accumulating,0.15,503.0,S&P 500® Equal Weight,XDEW.BE
IE00BLP53M98,iShares Conservative Portfolio UCITS ETF EUR (Acc),MACV,13.0,equity,EUR,Ireland,False,Accumulating,0.25,13760.0,iShares Conservative Portfolio,MACV.DE
IE00BLRB0242,Invesco Global Clean Energy UCITS ETF Acc,G1CE,62.0,equity,USD,Ireland,False,Accumulating,0.6,110.0,WilderHill New Energy Global Innovation,G1CE.BE
IE00BLRPN388,Fidelity Emerging Markets Equity Research Enhanced UCITS ETF ACC-USD,FYER,2838.0,equity,USD,Ireland,False,Accumulating,0.3,416.0,Fidelity Emerging Markets Equity Research Enhanced,FYER.DE
IE00BLRPQH31,Rize Sustainable Future of Food UCITS ETF,RIZF,73.0,equity,USD,Ireland,False,Accumulating,0.45,52.0,Foxberry Tematica Research Sustainable Future of Food,RIZF.BE
IE00BLRPRR04,Rize Environmental Impact 100 UCITS ETF,WRLD,110.0,equity,USD,Ireland,False,Accumulating,0.55,99.0,Foxberry SMS Environmental Impact 100,
IE00BLSN7P11,UBS S&P 500 ESG Elite UCITS ETF USD acc,AW1C,173.0,equity,USD,Ireland,False,Accumulating,0.15,124.0,S&P 500® ESG Elite,AW1C.DE
IE00BLSN7W87,UBS S&P 500 ESG Elite UCITS ETF hEUR acc,AW1B,93.0,equity,EUR,Ireland,True,Accumulating,0.18,124.0,S&P 500® ESG Elite (EUR Hedged),AW1B.DE
IE00BM67HJ62,Xtrackers MSCI Emerging Markets ex China UCITS ETF 1C,XDEX,67.0,equity,GBP,Ireland,False,Accumulating,0.16,622.0,MSCI Emerging Markets ex China,
IE00BM67HK77,Xtrackers MSCI World Health Care UCITS ETF 1C,XDWH,3064.0,equity,USD,Ireland,False,Accumulating,0.25,118.0,MSCI World Health Care,XDWH.BE
IE00BM67HL84,Xtrackers MSCI World Financials UCITS ETF 1C,XDWF,2472.0,equity,USD,Ireland,False,Accumulating,0.25,236.0,MSCI World Financials,XDWF.BE
IE00BM67HN09,Xtrackers MSCI World Consumer Staples UCITS ETF 1C,XDWS,722.0,equity,USD,Ireland,False,Accumulating,0.25,92.0,MSCI World Consumer Staples,XDWS.BE
IE00BM67HP23,Xtrackers MSCI World Consumer Discretionary UCITS ETF 1C,XDWC,207.0,equity,USD,Ireland,False,Accumulating,0.25,126.0,MSCI World Consumer Discretionary,XDWC.BE
IE00BM67HQ30,Xtrackers MSCI World Utilities UCITS ETF 1C,XDWU,535.0,equity,USD,Ireland,False,Accumulating,0.25,74.0,MSCI World Utilities,XDWU.BE
IE00BM67HR47,Xtrackers MSCI World Communication Services UCITS ETF 1C,XWTS,407.0,equity,USD,Ireland,False,Accumulating,0.25,65.0,MSCI World Communication Services 20/35 Custom,XWTS.BE
IE00BM67HS53,Xtrackers MSCI World Materials UCITS ETF 1C,XDWM,545.0,equity,USD,Ireland,False,Accumulating,0.25,88.0,MSCI World Materials,XDWM.BE
IE00BM67HT60,Xtrackers MSCI World Information Technology UCITS ETF 1C,XDWT,4788.0,equity,USD,Ireland,False,Accumulating,0.25,144.0,MSCI World Information Technology 20/35 Custom,XDWT.BE
IE00BM67HV82,Xtrackers MSCI World Industrials UCITS ETF 1C,XDWI,587.0,equity,USD,Ireland,False,Accumulating,0.25,257.0,MSCI World Industrials,XDWI.BE
IE00BM67HW99,Xtrackers S&P 500 UCITS ETF 1C - EUR Hedged,XDPE,489.0,equity,EUR,Ireland,True,Accumulating,0.2,502.0,S&P 500® (EUR Hedged),XDPE.BE
IE00BM67HX07,Xtrackers S&P 500 UCITS ETF 2C - GBP Hedged,XDPG,540.0,equity,GBP,Ireland,True,Accumulating,0.09,502.0,S&P 500® (GBP Hedged),
IE00BM8QS095,Invesco MSCI China Technology All Shares Stock Connect UCITS ETF Acc,ICNT,131.0,equity,USD,Ireland,False,Accumulating,0.49,100.0,MSCI China Technology All Shares Stock Connect Select,
IE00BM9TSP27,WisdomTree Emerging Markets ex-State-Owned Enterprises UCITS ETF,XSOE,14.0,equity,USD,Ireland,False,Accumulating,0.32,542.0,WisdomTree Emerging Markets ex-State-Owned Enterprises ESG Screened,
IE00BMD8KP97,Invesco Nasdaq Next Generation 100 UCITS ETF Acc,EQQJ,35.0,equity,USD,Ireland,False,Accumulating,0.25,106.0,Nasdaq Next Generation 100,EQQJ.DE
IE00BMDBMG37,iShares MSCI Europe SRI UCITS ETF USD (Acc),AYE9,23.0,equity,USD,Ireland,False,Accumulating,0.2,120.0,MSCI Europe SRI Select Reduced Fossil Fuels,
IE00BMDBMK72,iShares MSCI Pacific ex-Japan ESG Enhanced CTB UCITS ETF USD (Acc),APJX,79.0,equity,USD,Ireland,False,Accumulating,0.2,88.0,MSCI Pacific ex Japan ESG Enhanced Focus CTB,
IE00BMDBMT65,Invesco MSCI Pacific Ex Japan Universal Screened UCITS ETF Acc,ESGP,61.0,equity,USD,Ireland,False,Accumulating,0.19,87.0,MSCI Pacific ex Japan Universal Select Business Screens,ESGP.BE
IE00BMDBMV87,Invesco MSCI Japan Universal Screened UCITS ETF Acc,ESGJ,8.0,equity,USD,Ireland,False,Accumulating,0.15,172.0,MSCI Japan Universal Select Business Screens,ESGJ.BE
IE00BMDBMW94,Invesco MSCI Europe Ex UK Universal Screened UCITS ETF Acc,ESGX,10.0,equity,EUR,Ireland,False,Accumulating,0.16,255.0,MSCI Europe ex UK Universal Select Business Screens,ESGX.DE
IE00BMDBMY19,Invesco MSCI Emerging Markets Universal Screened UCITS ETF Acc,ESGM,75.0,equity,USD,Ireland,False,Accumulating,0.19,449.0,MSCI Emerging Markets Universal Select Business Screens,
IE00BMDPBY65,Franklin STOXX Europe 600 Paris Aligned Climate UCITS ETF,FLXP,36.0,equity,EUR,Ireland,False,Accumulating,0.15,306.0,STOXX® Europe 600 Paris-Aligned,FLXP.DE
IE00BMDPBZ72,Franklin S&P 500 Paris Aligned Climate UCITS ETF,FLX5,408.0,equity,USD,Ireland,False,Accumulating,0.07,270.0,S&P 500 Net Zero 2050 Paris-Aligned ESG,FLX5.DE
IE00BMDV7354,JPMorgan AC Asia Pacific ex Japan Research Enhanced Index Equity (ESG) UCITS ETF USD (acc),JREA,125.0,equity,USD,Ireland,False,Accumulating,0.36,339.0,JP Morgan AC Asia Pacific ex Japan Research Enhanced Index Equity (ESG),
IE00BMDV7578,JPMorgan China A Research Enhanced Index Equity (ESG) UCITS ETF USD (acc),JREC,17.0,equity,USD,Ireland,False,Accumulating,0.4,278.0,JP Morgan China A Research Enhanced Index Equity (ESG),
IE00BMDWYZ92,JPMorgan Carbon Transition Global Equity (CTB) UCITS ETF USD (acc),JPCT,421.0,equity,USD,Ireland,False,Accumulating,0.19,359.0,Solactive JP Morgan Asset Management Carbon Transition Global Equity,JPCT.DE
IE00BMFKG444,Xtrackers Nasdaq 100 UCITS ETF 1C,XNAS,1620.0,equity,USD,Ireland,False,Accumulating,0.2,101.0,Nasdaq 100®,XNAS.DE
IE00BMG6Z448,iShares MSCI EM ex-China UCITS ETF USD (Acc),84X0,3701.0,equity,USD,Ireland,False,Accumulating,0.18,637.0,MSCI Emerging Markets ex China,
IE00BMH5VP31,iShares Edge MSCI World Minimum Volatility Advanced UCITS ETF EUR Hedged (Acc),3I40,78.0,equity,EUR,Ireland,True,Accumulating,0.35,242.0,MSCI World Minimum Volatility Advanced Select (EUR Hedged),
IE00BMH5YR69,Global X Autonomous & Electric Vehicles UCITS ETF USD Accumulating,DR7E,7.0,equity,USD,Ireland,False,Accumulating,0.5,75.0,Solactive Autonomous & Electric Vehicles,
IE00BMVB5K07,Vanguard LifeStrategy 20% Equity UCITS ETF Accumulating,V20A,89.0,equity,EUR,Ireland,False,Accumulating,0.25,14545.0,Vanguard LifeStrategy 20% Equity,V20A.AS
IE00BMVB5M21,Vanguard LifeStrategy 40% Equity UCITS ETF Accumulating,V40A,196.0,equity,EUR,Ireland,False,Accumulating,0.25,14545.0,Vanguard LifeStrategy 40% Equity,V40A.AS
IE00BMVB5P51,Vanguard LifeStrategy 60% Equity UCITS ETF Accumulating,V60A,695.0,equity,EUR,Ireland,False,Accumulating,0.25,14555.0,Vanguard LifeStrategy 60% Equity,V60A.AS
IE00BMVB5R75,Vanguard LifeStrategy 80% Equity UCITS ETF (EUR) Accumulating,V80A,904.0,equity,EUR,Ireland,False,Accumulating,0.25,14571.0,Vanguard LifeStrategy 80% Equity,V80A.AS
IE00BMW3QX54,L&G ROBO Global Robotics and Automation UCITS ETF,IROB,751.0,equity,USD,Ireland,False,Accumulating,0.8,77.0,ROBO-STOX® Global Robotics and Automation,IROB.BE
IE00BMW42306,iShares MSCI Europe Financials Sector UCITS ETF EUR (Acc),ESIF,1986.0,equity,EUR,Ireland,False,Accumulating,0.18,87.0,MSCI Europe Financials 20/35 Capped,ESIF.DE
IE00BMW42520,iShares MSCI Europe Industrials Sector UCITS ETF EUR (Acc),ESIN,1172.0,equity,EUR,Ireland,False,Accumulating,0.18,89.0,MSCI Europe Industrials 20/35 Capped,
IE00BMXC7V63,iShares S&P 500 Paris-Aligned Climate UCITS ETF USD (Acc),UQAB,383.0,equity,USD,Ireland,False,Accumulating,0.07,297.0,S&P 500® Paris-Aligned Climate Sustainability Screened,
IE00BMXC7W70,iShares MSCI World Paris-Aligned Climate UCITS ETF USD (Acc),WPAB,317.0,equity,USD,Ireland,False,Accumulating,0.2,453.0,MSCI World Climate Paris Aligned Benchmark Select,
IE00BMY76136,Xtrackers MSCI World ESG UCITS ETF 2C EUR Hedged,XZWE,901.0,equity,EUR,Ireland,True,Accumulating,0.25,636.0,MSCI World Low Carbon SRI Selection (EUR Hedged),XZWE.DE
IE00BN4PXC48,UBS Climate Aware Global Developed Equity CTB UCITS ETF USD acc,AW11,15.0,equity,USD,Ireland,False,Accumulating,0.19,812.0,Solactive UBS Climate Aware Global Developed Equity CTB,AW11.DE
IE00BN4Q0370,UBS MSCI World ex USA Climate Paris Aligned UCITS ETF USD acc,AW10,19.0,equity,USD,Ireland,False,Accumulating,0.12,423.0,MSCI World ex USA Climate Paris Aligned,AW10.DE
IE00BN4Q0602,UBS MSCI USA Climate Paris Aligned UCITS ETF USD acc,AW16,100.0,equity,USD,Ireland,False,Accumulating,0.09,150.0,MSCI USA Climate Paris Aligned,AW16.DE
IE00BN4Q0933,UBS MSCI Europe Climate Paris Aligned UCITS ETF EUR acc,AW13,6.0,equity,EUR,Ireland,False,Accumulating,0.15,241.0,MSCI Europe Climate Paris Aligned,AW13.DE
IE00BN4Q0L55,UBS MSCI EMU Climate Paris Aligned UCITS ETF EUR acc,AW1Z,4.0,equity,EUR,Ireland,False,Accumulating,0.14,117.0,MSCI EMU Climate Paris Aligned,AW1Z.DE
IE00BN4Q0P93,UBS MSCI ACWI Climate Paris Aligned UCITS ETF USD acc,AW14,33.0,equity,USD,Ireland,False,Accumulating,0.18,677.0,MSCI ACWI Climate Paris Aligned,
IE00BN4Q0X77,UBS MSCI Japan Climate Paris Aligned UCITS ETF JPY acc,AW15,126.0,equity,JPY,Ireland,False,Accumulating,0.12,53.0,MSCI Japan Climate Paris Aligned,AW15.DE
IE00BN4Q1675,UBS MSCI EM Climate Paris Aligned UCITS ETF USD acc,AW12,206.0,equity,USD,Ireland,False,Accumulating,0.16,340.0,MSCI Emerging Markets Climate Paris Aligned,
IE00BNC0M350,UBS MSCI USA Universal UCITS ETF USD acc,AW1F,3.0,equity,USD,Ireland,False,Accumulating,0.07,482.0,MSCI USA Universal Low Carbon Select 5% Issuer Capped,
IE00BNC0M913,UBS MSCI EMU Universal UCITS ETF EUR acc,AW1H,203.0,equity,EUR,Ireland,False,Accumulating,0.12,200.0,MSCI EMU Universal Low Carbon Select 5% Issuer Capped,
IE00BNC0MD55,UBS MSCI Japan Universal UCITS ETF JPY acc,AW1I,97.0,equity,JPY,Ireland,False,Accumulating,0.15,166.0,MSCI Japan Universal Low Carbon Select 5% Issuer Capped,
IE00BNC0MH93,UBS MSCI EM ex China Socially Responsible UCITS ETF USD acc,AW1J,5.0,equity,USD,Ireland,False,Accumulating,0.2,151.0,MSCI Emerging Markets ex China SRI Low Carbon Select 5% Issuer Capped,
IE00BNC1G699,Xtrackers MSCI EMU ESG UCITS ETF 1C,XZEZ,51.0,equity,EUR,Ireland,False,Accumulating,0.2,104.0,MSCI EMU Low Carbon SRI Selection,XZEZ.DE
IE00BNG8L278,Vanguard ESG Global All Cap UCITS ETF (USD) Accumulating,V3AA,731.0,equity,USD,Ireland,False,Accumulating,0.24,5681.0,FTSE Global All Cap Choice,V3AA.AS
IE00BNGFMX61,Fidelity Japan Equity Research Enhanced UCITS ETF ACC-JPY,FJPR,297.0,equity,JPY,Ireland,False,Accumulating,0.25,108.0,Fidelity Japan Equity Research Enhanced,FJPR.BE
IE00BNGFMY78,Fidelity Pacific ex-Japan Equity Research Enhanced UCITS ETF ACC-USD,FEPX,395.0,equity,USD,Ireland,False,Accumulating,0.2,73.0,Fidelity Pacific ex-Japan Equity Research Enhanced,FEPX.BE
IE00BNGJJT35,Invesco S&P 500 Equal Weight UCITS ETF Acc,SP2Q,794.0,equity,USD,Ireland,False,Accumulating,0.2,500.0,S&P 500® Equal Weight,SP2Q.DE
IE00BP2C0316,HSBC MSCI Europe Climate Paris Aligned UCITS ETF EUR Acc,HPAE,38.0,equity,EUR,Ireland,False,Accumulating,0.15,242.0,MSCI Europe Climate Paris Aligned,
IE00BP2C1S34,HSBC MSCI USA Climate Paris Aligned UCITS ETF USD Acc,HPAU,28.0,equity,USD,Ireland,False,Accumulating,0.12,150.0,MSCI USA Climate Paris Aligned,
IE00BP2C1V62,HSBC MSCI World Climate Paris Aligned UCITS ETF,HPAW,476.0,equity,USD,Ireland,False,Accumulating,0.18,461.0,MSCI World Climate Paris Aligned,
IE00BP2NF958,JPMorgan Japan Research Enhanced Index Equity (ESG) UCITS ETF USD (acc),JREJ,350.0,equity,USD,Ireland,False,Accumulating,0.25,123.0,JP Morgan Japan Research Enhanced Index Equity (ESG),
IE00BP3QZ601,iShares Edge MSCI World Quality Factor UCITS ETF (Acc),IS3Q,3815.0,equity,USD,Ireland,False,Accumulating,0.25,297.0,MSCI World Sector Neutral Quality,IS3Q.BE
IE00BP3QZ825,iShares Edge MSCI World Momentum Factor UCITS ETF (Acc),IS3R,3362.0,equity,USD,Ireland,False,Accumulating,0.25,350.0,MSCI World Momentum,IS3R.BE
IE00BP3QZB59,iShares Edge MSCI World Value Factor UCITS ETF,IS3S,4595.0,equity,USD,Ireland,False,Accumulating,0.25,400.0,MSCI World Enhanced Value,IS3S.BE
IE00BP3QZD73,iShares MSCI World Mid-Cap Equal Weight UCITS ETF USD (Acc),IS3T,358.0,equity,USD,Ireland,False,Accumulating,0.3,778.0,MSCI World Mid Cap Equal Weighted,IS3T.BE
IE00BP3QZJ36,iShares MSCI France UCITS ETF,IS3U,210.0,equity,EUR,Ireland,False,Accumulating,0.25,55.0,MSCI France,IS3U.BE
IE00BQN1K562,iShares Edge MSCI Europe Quality Factor UCITS ETF,CEMQ,652.0,equity,EUR,Ireland,False,Accumulating,0.25,126.0,MSCI Europe Sector Neutral Quality,CEMQ.BE
IE00BQN1K786,iShares Edge MSCI Europe Momentum Factor UCITS ETF,CEMR,825.0,equity,EUR,Ireland,False,Accumulating,0.25,126.0,MSCI Europe Momentum,CEMR.BE
IE00BQN1K901,iShares Edge MSCI Europe Value Factor UCITS ETF,CEMS,2247.0,equity,EUR,Ireland,False,Accumulating,0.25,151.0,MSCI Europe Enhanced Value,CEMS.BE
IE00BQN1KC32,iShares Edge MSCI Europe Size Factor UCITS ETF,CEMT,31.0,equity,EUR,Ireland,False,Accumulating,0.25,224.0,MSCI Europe Mid Cap Equal Weighted,CEMT.DE
IE00BQQP9G91,VanEck Junior Gold Miners UCITS,G2XJ,1415.0,equity,USD,Ireland,False,Accumulating,0.55,86.0,MVIS Global Junior Gold Miners,G2XJ.BE
IE00BQQP9H09,VanEck Morningstar US ESG Wide Moat UCITS ETF A,GMVM,321.0,equity,USD,Ireland,False,Accumulating,0.49,62.0,Morningstar US Sustainability Moat Focus,GMVM.BE
IE00BQT3WG13,iShares MSCI China A UCITS ETF,36BZ,2085.0,equity,USD,Ireland,False,Accumulating,0.4,385.0,MSCI China A Inclusion,
IE00BRB36B93,Xtrackers MSCI Japan Screened UCITS ETF 3C - EUR Hedged,XDNE,65.0,equity,EUR,Ireland,True,Accumulating,0.25,163.0,MSCI Japan Select Screened (EUR Hedged),XDNE.BE
IE00BSPLC298,SPDR MSCI Europe Small Cap Value Weighted UCITS ETF,ZPRX,519.0,equity,EUR,Ireland,False,Accumulating,0.3,801.0,MSCI Europe Small Cap Value Weighted,ZPRX.BE
IE00BSPLC306,SPDR MSCI Europe Value UCITS ETF,ZPRW,66.0,equity,EUR,Ireland,False,Accumulating,0.2,125.0,MSCI Europe Value Exposure Select,ZPRW.DE
IE00BSPLC413,SPDR MSCI USA Small Cap Value Weighted UCITS ETF,ZPRV,756.0,equity,USD,Ireland,False,Accumulating,0.3,1662.0,MSCI USA Small Cap Value Weighted,ZPRV.BE
IE00BSPLC520,SPDR MSCI USA Value Weighted UCITS ETF,ZPRU,156.0,equity,USD,Ireland,False,Accumulating,0.2,125.0,MSCI USA Value Weighted,ZPRU.BE
IE00BTGD1B38,Xtrackers MSCI Japan Screened UCITS ETF 4C - USD Hedged,XDNU,5.0,equity,USD,Ireland,True,Accumulating,0.25,163.0,MSCI Japan Select Screened (USD Hedged),
IE00BTJRMP35,Xtrackers MSCI Emerging Markets UCITS ETF 1C,XMME,9222.0,equity,USD,Ireland,False,Accumulating,0.18,1209.0,MSCI Emerging Markets,XMME.BE
IE00BWBXM500,SPDR S&P U.S. Financials Select Sector UCITS ETF USD,ZPDF,710.0,equity,USD,Ireland,False,Accumulating,0.15,75.0,S&P Financials Select Sector Daily Capped 35/20,ZPDF.BE
IE00BWBXM617,SPDR S&P U.S. Health Care Select Sector UCITS ETF USD,ZPDH,472.0,equity,USD,Ireland,False,Accumulating,0.15,60.0,S&P Health Care Select Sector Daily Capped 35/20,ZPDH.BE
IE00BWBXM724,SPDR S&P U.S. Industrials Select Sector UCITS ETF USD,ZPDI,398.0,equity,USD,Ireland,False,Accumulating,0.15,79.0,S&P Industrial Select Sector Daily Capped 35/20,ZPDI.BE
