isin,name,ticker,size,asset_class,currency,domicile_country,hedged,dividends,ter,number_of_holdings,index,symbol,Fund size,Volatility,1 year,3 year,5 year
LU1681039308,Amundi JPX Nikkei 400 UCITS ETF Daily Hedged GBP,18MQ,7.0,equity,GBP,Luxembourg,True,Accumulating,0.18,,JPX-Nikkei 400 (GBP Hedged),18MQ.MU,EUR 9 m,19.05%,+42.84%,+117.87%,+153.85%
LU1681040223,Amundi STOXX Europe 600 ESG UCITS ETF DR EUR (C),AME6,1399.0,equity,EUR,Luxembourg,False,Accumulating,0.18,487.0,STOXX® Europe 600 ESG+,AME6.BE,"EUR 1,751 m",13.00%,+15.57%,+43.67%,+55.63%
LU1681041460,Amundi MSCI Europe Momentum Factor UCITS ETF EUR (C),MJMT,128.0,equity,EUR,Luxembourg,False,Accumulating,0.23,,MSCI Europe Momentum,MJMT.BE,EUR 145 m,16.27%,+18.07%,+71.52%,+72.72%
LU1681041544,Amundi MSCI Europe Small Cap ESG Broad Transition UCITS ETF Acc,X13N,84.0,equity,EUR,Luxembourg,False,Accumulating,0.23,782.0,MSCI Europe Small Cap ESG Broad CTB Select,X13N.BE,EUR 95 m,12.28%,+14.82%,+42.73%,+33.57%
LU1681041627,Amundi MSCI Europe Minimum Volatility Factor UCITS ETF EUR (C),MIVA,152.0,equity,EUR,Luxembourg,False,Accumulating,0.23,,MSCI Europe Minimum Volatility,MIVA.BE,EUR 159 m,8.30%,+5.95%,+33.79%,+42.61%
LU1681041890,Amundi MSCI Europe Quality Factor UCITS ETF EUR (C),AMEQ,260.0,equity,EUR,Luxembourg,False,Accumulating,0.23,,MSCI Europe Quality,AMEQ.DE,EUR 253 m,12.46%,+8.07%,+21.05%,+30.60%
LU1681041973,Amundi MSCI Europe High Dividend Factor UCITS ETF EUR (C),EHF1,341.0,equity,EUR,Luxembourg,False,Accumulating,0.23,,MSCI Europe High Dividend Yield,EHF1.BE,EUR 446 m,9.05%,+15.10%,+51.21%,+73.59%
LU1681042435,Amundi MSCI Europe Growth UCITS ETF - EUR (C),X135,114.0,equity,EUR,Luxembourg,False,Accumulating,0.35,213.0,MSCI Europe Growth,X135.BE,EUR 166 m,14.69%,+9.59%,+23.94%,+32.94%
LU1681042518,Amundi MSCI Europe Value Factor UCITS ETF EUR,10A2,295.0,equity,EUR,Luxembourg,False,Accumulating,0.23,,MSCI Europe Value,,EUR 337 m,10.81%,+23.30%,+71.11%,+92.26%
LU1681042609,Amundi MSCI Europe ESG Broad Transition UCITS ETF - EUR (C),CEUG,2406.0,equity,EUR,Luxembourg,False,Accumulating,0.12,372.0,MSCI Europe ESG Broad CTB Select,CEUG.BE,"EUR 2,349 m",12.48%,+17.25%,+46.93%,+57.85%
LU1681042864,Amundi PEA MSCI USA ESG Selection UCITS ETF - EUR,ACU2,472.0,equity,EUR,Luxembourg,False,Accumulating,0.35,,MSCI USA ESG Selection P-Series 5% Issuer Capped,ACU2.BE,EUR 496 m,13.21%,+24.01%,+60.13%,+82.50%
LU1681042948,Amundi PEA MSCI USA ESG Selection UCITS ETF - USD,XAMX,135.0,equity,USD,Luxembourg,False,Accumulating,0.35,,MSCI USA ESG Selection P-Series 5% Issuer Capped,XAMX.BE,EUR 153 m,12.93%,+23.35%,+60.32%,+82.12%
LU1681043086,Amundi MSCI India Swap II UCITS ETF EUR Acc,18MK,160.0,equity,EUR,Luxembourg,False,Accumulating,0.8,,MSCI India,18MK.BE,EUR 151 m,15.96%,-14.94%,+7.72%,+24.12%
LU1681043169,Amundi MSCI India Swap II UCITS ETF USD Acc,10A3,68.0,equity,USD,Luxembourg,False,Accumulating,0.8,,MSCI India,10A3.BE,EUR 66 m,15.48%,-15.29%,+7.98%,+23.95%
LU1681043599,Amundi MSCI World Swap UCITS ETF EUR Acc,AMEW,5493.0,equity,EUR,Luxembourg,False,Accumulating,0.38,,MSCI World,AMEW.BE,"EUR 6,123 m",10.06%,+23.60%,+63.30%,+81.72%
LU1681043672,Amundi MSCI World Swap UCITS ETF USD Acc,XAMZ,107.0,equity,USD,Luxembourg,False,Accumulating,0.38,,MSCI World,XAMZ.BE,EUR 92 m,10.03%,+22.93%,+63.50%,+81.25%
LU1681043912,Amundi MSCI China Tech UCITS ETF EUR Acc,18MG,144.0,equity,EUR,Luxembourg,False,Accumulating,0.55,95.0,MSCI China Tech IMI All Share Stock Connect Filtered,,EUR 251 m,20.33%,+28.00%,+12.79%,+8.87%
LU1681044050,Amundi MSCI China Tech UCITS ETF USD Acc,XAME,38.0,equity,USD,Luxembourg,False,Accumulating,0.55,95.0,MSCI China Tech IMI All Share Stock Connect Filtered,XAME.BE,EUR 38 m,19.99%,+27.24%,+12.87%,+8.53%
LU1681044308,Amundi MSCI Europe ex Switzerland ESG Broad Transition UCITS ETF Acc,X13Z,614.0,equity,EUR,Luxembourg,False,Accumulating,0.13,199.0,MSCI Europe ex Switzerland ESG Broad CTB Select,X13Z.BE,EUR 575 m,13.12%,+16.24%,+37.48%,+53.08%
LU1681044480,Amundi MSCI Emerging Markets Asia UCITS ETF EUR (C),AMEA,1447.0,equity,EUR,Luxembourg,False,Accumulating,0.2,,MSCI Emerging Markets Asia,AMEA.BE,"EUR 1,743 m",20.01%,+54.15%,+85.54%,+53.99%
LU1681044563,Amundi MSCI Emerging Markets Asia UCITS ETF USD,XPAM,695.0,equity,USD,Luxembourg,False,Accumulating,0.2,,MSCI Emerging Markets Asia,XPAM.MU,EUR 943 m,19.19%,+53.41%,+85.88%,+53.65%
LU1681044647,Amundi MSCI Nordic UCITS ETF EUR (C),CN1G,274.0,equity,EUR,Luxembourg,False,Accumulating,0.25,80.0,MSCI Nordic Countries,CN1G.BE,EUR 314 m,14.77%,+12.97%,+26.21%,+30.67%
LU1681044720,Amundi MSCI Switzerland UCITS ETF EUR (C),540J,225.0,equity,EUR,Luxembourg,False,Accumulating,0.25,,MSCI Switzerland,540J.BE,EUR 234 m,11.88%,+15.99%,+30.70%,+49.67%
LU1681044993,Amundi MSCI Switzerland UCITS ETF CHF,18MN,323.0,equity,CHF,Luxembourg,False,Accumulating,0.25,,MSCI Switzerland,,EUR 354 m,11.88%,+16.07%,+30.79%,+49.78%
LU1681045024,Amundi MSCI Emerging Markets Latin America UCITS ETF EUR (C),AMEL,608.0,equity,EUR,Luxembourg,False,Accumulating,0.2,,MSCI Emerging Markets Latin America,AMEL.BE,EUR 976 m,17.52%,+35.92%,+41.45%,+67.84%
LU1681045297,Amundi MSCI Emerging Markets Latin America UCITS ETF USD,10AR,94.0,equity,USD,Luxembourg,False,Accumulating,0.2,,MSCI Emerging Markets Latin America,10AR.BE,EUR 562 m,18.66%,+35.57%,+42.03%,+68.00%
LU1681045370,Amundi MSCI Emerging Markets Swap UCITS ETF EUR Acc,AMEM,3506.0,equity,EUR,Luxembourg,False,Accumulating,0.2,,MSCI Emerging Markets,AMEM.BE,"EUR 4,276 m",17.23%,+48.66%,+77.57%,+51.56%
LU1681045453,Amundi MSCI Emerging Markets Swap UCITS ETF USD Acc,X9I1,1262.0,equity,USD,Luxembourg,False,Accumulating,0.2,,MSCI Emerging Markets,X9I1.BE,"EUR 1,479 m",16.64%,+48.00%,+77.80%,+51.17%
LU1681045537,Amundi MSCI World ex Europe UCITS ETF EUR (C),CE8G,723.0,equity,EUR,Luxembourg,False,Accumulating,0.35,,MSCI World ex Europe,CE8G.BE,EUR 786 m,10.78%,+25.29%,+67.88%,+87.16%
LU1681046006,Amundi Global Bioenergy UCITS ETF EUR Acc,WDNR,33.0,equity,EUR,Luxembourg,False,Accumulating,0.35,26.0,Bloomberg BioEnergy Screened,WDNR.DE,EUR 65 m,15.44%,+47.88%,+25.44%,+110.20%
LU1681046188,Amundi Global Bioenergy UCITS ETF USD Acc,X136,4.0,equity,USD,Luxembourg,False,Accumulating,0.35,26.0,Bloomberg BioEnergy Screened,X136.MU,EUR 7 m,15.63%,+46.81%,+26.23%,+110.73%
LU1681046931,Amundi CAC 40 ESG UCITS ETF DR - EUR (C),GC40,609.0,equity,EUR,Luxembourg,False,Accumulating,0.25,38.0,CAC 40® ESG,GC40.BE,EUR 752 m,15.18%,+5.16%,+23.00%,+45.30%
LU1681047236,Amundi Core EURO STOXX 50 UCITS ETF EUR Acc,V50A,3282.0,equity,EUR,Luxembourg,False,Accumulating,0.09,56.0,EURO STOXX® 50,V50A.BE,"EUR 3,822 m",15.44%,+15.69%,+52.52%,+71.95%
LU1681047400,Amundi Core EURO STOXX 50 UCITS ETF USD Acc,X13U,40.0,equity,USD,Luxembourg,False,Accumulating,0.09,56.0,EURO STOXX® 50,X13U.BE,EUR 46 m,15.70%,+14.63%,+52.13%,+70.88%
LU1681047665,Amundi ETF JPX Nikkei 400 UCITS ETF Daily Hedged CHF,JPHC,7.0,equity,CHF,Luxembourg,True,Accumulating,0.18,,JPX-Nikkei 400 (CHF Hedged),,EUR 8 m,19.06%,+45.59%,+104.66%,+166.83%
LU1681048127,Amundi S&P 500 Buyback UCITS ETF EUR (C),B500,55.0,equity,EUR,Luxembourg,False,Accumulating,0.15,,S&P 500 Buyback,B500.DE,EUR 55 m,13.07%,+18.90%,+52.18%,+67.79%
LU1681048556,Amundi ETF S&P 500 Buyback UCITS ETF USD,AFIA,15.0,equity,USD,Luxembourg,False,Accumulating,0.15,,S&P 500 Buyback,AFIA.BE,EUR 21 m,12.94%,+18.16%,+52.26%,+67.24%
LU1681048630,Amundi Global Luxury UCITS ETF EUR Acc,GLUX,371.0,equity,EUR,Luxembourg,False,Accumulating,0.25,,S&P Global Luxury,GLUX.BE,EUR 366 m,17.68%,+4.25%,-1.21%,+3.37%
LU1681048713,Amundi Global Luxury UCITS ETF USD Acc,AFID,40.0,equity,USD,Luxembourg,False,Accumulating,0.25,,S&P Global Luxury,AFID.BE,EUR 41 m,17.78%,+3.69%,-1.10%,+3.09%
LU1681048804,Amundi S&P 500 Swap UCITS ETF EUR Acc,AUM5,2375.0,equity,EUR,Luxembourg,False,Accumulating,0.15,,S&P 500®,AUM5.BE,"EUR 2,544 m",11.87%,+26.03%,+71.40%,+100.59%
LU1681049018,Amundi S&P 500 Swap UCITS ETF USD Acc,10AP,2864.0,equity,USD,Luxembourg,False,Accumulating,0.15,,S&P 500®,,"EUR 3,177 m",11.64%,+25.37%,+71.62%,+100.09%
LU1681049109,Amundi S&P 500 Swap UCITS ETF EUR Hedged Acc,H1D5,781.0,equity,EUR,Luxembourg,True,Accumulating,0.28,,S&P 500® (EUR Hedged),H1D5.BE,EUR 866 m,11.74%,+26.10%,+74.03%,+69.91%
LU1691909508,Amundi Global Gender Equality UCITS ETF Acc,VOOM,48.0,equity,USD,Luxembourg,False,Accumulating,0.2,153.0,Solactive Equileap Global Gender Equality,VOOM.BE,EUR 37 m,9.13%,+13.16%,+41.80%,+42.26%
LU1750178011,Market Access STOXX China A Minimum Variance UCITS ETF,M9SV,36.0,equity,EUR,Luxembourg,False,Accumulating,0.45,,STOXX® China A 900 Minimum Variance Unconstrained AM,M9SV.DE,EUR 38 m,14.26%,+5.17%,+13.47%,+25.65%
LU1753045332,BNP Paribas Easy MSCI Europe SRI S-Series PAB 5% Capped UCITS ETF EUR Acc,ASRR,71.0,equity,EUR,Luxembourg,False,Accumulating,0.25,114.0,MSCI Europe SRI S-Series PAB 5% Capped,,EUR 82 m,12.63%,+10.29%,+32.90%,+38.53%
LU1753045845,BNP Paribas Easy MSCI Japan SRI S-Series PAB 5% Capped UCITS ETF EUR Acc,QUEJ,6.0,equity,EUR,Luxembourg,False,Accumulating,0.26,39.0,MSCI Japan SRI S-Series PAB 5% Capped,QUEJ.BE,EUR 9 m,16.53%,+9.31%,+9.78%,+9.66%
LU1772333404,Xtrackers Stoxx Europe 600 UCITS ETF 2C - EUR Hedged,XSXE,11.0,equity,EUR,Luxembourg,True,Accumulating,0.25,603.0,STOXX® Europe 600 (EUR Hedged),XSXE.DE,EUR 12 m,11.68%,+17.24%,+45.32%,+55.93%
LU1781541252,Amundi Core MSCI Japan UCITS ETF Acc,LCUJ,4360.0,equity,JPY,Luxembourg,False,Accumulating,0.12,180.0,MSCI Japan,LCUJ.BE,"EUR 5,396 m",18.75%,+26.52%,+57.07%,+61.34%
LU1781541849,Amundi MSCI EM Asia ESG Broad Transition UCITS ETF Acc,LCUA,434.0,equity,USD,Luxembourg,False,Accumulating,0.25,685.0,MSCI EM Asia ESG Broad CTB Select,LCUA.BE,EUR 679 m,19.39%,+52.88%,+85.19%,+53.99%
LU1804202403,UBS MSCI EMU Select Factor Mix UCITS ETF EUR acc,UIQN,15.0,equity,EUR,Luxembourg,False,Accumulating,0.34,553.0,MSCI EMU Select Factor Mix,UIQN.DE,EUR 16 m,12.29%,+15.03%,+53.37%,+59.27%
LU1829219390,Amundi Euro Stoxx Banks UCITS ETF Acc,LYBK,4909.0,equity,EUR,Luxembourg,False,Accumulating,0.3,29.0,EURO STOXX® Banks,LYBK.BE,"EUR 5,207 m",23.38%,+41.99%,+214.82%,+264.83%
LU1829220133,Amundi MSCI All Country World UCITS ETF USD Acc,LYAC,178.0,equity,USD,Luxembourg,False,Accumulating,0.45,,MSCI All Country World (ACWI),,EUR 110 m,9.51%,+25.74%,+65.64%,+77.88%
LU1829220216,Amundi MSCI All Country World UCITS ETF EUR Acc,LYY0,1910.0,equity,EUR,Luxembourg,False,Accumulating,0.45,,MSCI All Country World (ACWI),LYY0.BE,"EUR 2,255 m",9.66%,+26.41%,+65.41%,+78.31%
LU1829221024,Amundi Core Nasdaq-100 Swap UCITS ETF Acc,LYMS,4644.0,equity,EUR,Luxembourg,False,Accumulating,0.22,,Nasdaq 100®,LYMS.BE,"EUR 5,796 m",15.78%,+38.67%,+97.02%,+137.57%
LU1834983477,Amundi STOXX Europe 600 Banks UCITS ETF Acc,LBNK,2392.0,equity,EUR,Luxembourg,False,Accumulating,0.3,,STOXX® Europe 600 Banks,LBNK.BE,"EUR 2,605 m",21.47%,+41.82%,+191.60%,+243.23%
LU1834983550,Amundi STOXX Europe 600 Basic Resources UCITS ETF Acc,LBRE,353.0,equity,EUR,Luxembourg,False,Accumulating,0.3,,STOXX® Europe 600 Basic Resources,LBRE.BE,EUR 524 m,24.64%,+78.73%,+74.88%,+75.75%
LU1834983634,Amundi STOXX Europe 600 Basic Materials UCITS ETF Acc,LCHM,16.0,equity,EUR,Luxembourg,False,Accumulating,0.3,,STOXX® Europe 600 Industry Basic Materials 30-15,LCHM.BE,EUR 24 m,17.03%,+33.87%,+34.34%,+37.91%
LU1834985845,Amundi STOXX Europe 600 Consumer Staples UCITS ETF Acc,LFOD,64.0,equity,EUR,Luxembourg,False,Accumulating,0.3,,STOXX® Europe 600 Industry Consumer Staples 30-15,LFOD.BE,EUR 63 m,12.65%,-3.00%,-6.50%,-2.46%
LU1834986900,Amundi STOXX Europe 600 Healthcare UCITS ETF Acc,LHTC,909.0,equity,EUR,Luxembourg,False,Accumulating,0.3,,STOXX® Europe 600 Health Care,LHTC.BE,EUR 838 m,15.48%,+8.05%,+7.75%,+29.97%
LU1834987890,Amundi STOXX Europe 600 Industrials UCITS ETF Acc,LIGS,368.0,equity,EUR,Luxembourg,False,Accumulating,0.3,,STOXX® Europe 600 Industry Industrials 30-15,LIGS.BE,EUR 366 m,18.19%,+15.14%,+65.25%,+71.17%
LU1834987973,Amundi STOXX Europe 600 Insurance UCITS ETF Acc,LIRU,128.0,equity,EUR,Luxembourg,False,Accumulating,0.3,,STOXX® Europe 600 Insurance,LIRU.BE,EUR 150 m,14.24%,+6.02%,+69.78%,+95.89%
LU1834988278,Amundi STOXX Europe 600 Energy ESG Screened UCITS ETF Acc,LOGS,136.0,equity,EUR,Luxembourg,False,Accumulating,0.3,20.0,STOXX® Europe 600 Energy ESG+,LOGS.BE,EUR 212 m,16.57%,+63.81%,+88.22%,+165.95%
LU1834988518,Amundi STOXX Europe 600 Technology UCITS ETF Acc,LTUG,164.0,equity,EUR,Luxembourg,False,Accumulating,0.3,,STOXX® Europe 600 Technology,LTUG.BE,EUR 192 m,22.42%,+19.74%,+43.45%,+47.67%
LU1834988609,Amundi STOXX Europe 600 Telecommunications UCITS ETF Acc,LTCM,34.0,equity,EUR,Luxembourg,False,Accumulating,0.3,,STOXX® Europe 600 Telecommunications,LTCM.BE,EUR 42 m,14.69%,+24.28%,+72.44%,+63.81%
LU1834988781,Amundi STOXX Europe 600 Consumer Discretionary UCITS ETF Acc,LTVL,101.0,equity,EUR,Luxembourg,False,Accumulating,0.3,,STOXX® Europe 600 Industry Consumer Discretionary 30-15,LTVL.BE,EUR 95 m,17.71%,-3.83%,-12.35%,-16.68%
LU1834988864,Amundi STOXX Europe 600 Utilities UCITS ETF Acc,LUTI,116.0,equity,EUR,Luxembourg,False,Accumulating,0.3,,STOXX® Europe 600 Utilities,LUTI.BE,EUR 212 m,14.41%,+26.56%,+59.47%,+69.89%
LU1841731745,Amundi MSCI China UCITS ETF Acc,L4K3,598.0,equity,USD,Luxembourg,False,Accumulating,0.29,,MSCI China,L4K3.BE,EUR 567 m,17.84%,+1.18%,+27.00%,-18.79%
LU1847674733,Ossiam Bloomberg Eurozone PAB NR UCITS ETF 1C (EUR),OP2E,307.0,equity,EUR,Luxembourg,False,Accumulating,0.17,97.0,Bloomberg PAB Eurozone DM Large & Mid Cap,,EUR 263 m,14.68%,+12.34%,+36.91%,+46.07%
LU1861132840,Amundi MSCI Robotics & AI UCITS ETF Acc,GOAI,995.0,equity,EUR,Luxembourg,False,Accumulating,0.4,161.0,MSCI ACWI IMI Robotics & AI Filtered,GOAI.BE,"EUR 1,165 m",18.08%,+45.45%,+79.88%,+82.58%
LU1861137484,Amundi MSCI Europe SRI Climate Paris Aligned UCITS ETF DR (C),MIVB,1249.0,equity,EUR,Luxembourg,False,Accumulating,0.18,112.0,MSCI Europe SRI Filtered PAB,MIVB.BE,EUR 948 m,13.01%,+3.62%,+22.62%,+31.32%
LU1861138961,Amundi MSCI Emerging Markets SRI Climate Paris Aligned UCITS ETF DR (C),AMEI,1577.0,equity,USD,Luxembourg,False,Accumulating,0.25,162.0,MSCI Emerging Markets SRI Filtered PAB,AMEI.BE,"EUR 1,821 m",14.86%,+31.75%,+46.61%,+25.90%
LU1900065811,Amundi MSCI Indonesia UCITS ETF Acc,LYXI,74.0,equity,EUR,Luxembourg,False,Accumulating,0.45,,MSCI Indonesia,LYXI.DE,EUR 82 m,22.96%,-39.91%,-52.17%,-30.62%
LU1900066033,Amundi MSCI Semiconductors UCITS ETF Acc,LSMC,1089.0,equity,EUR,Luxembourg,False,Accumulating,0.35,61.0,MSCI ACWI Semiconductors & Semiconductor Equipment Filtered,,"EUR 1,881 m",25.12%,+129.22%,+313.51%,+368.13%
LU1900066207,Amundi MSCI Brazil UCITS ETF Acc,LBRA,261.0,equity,EUR,Luxembourg,False,Accumulating,0.65,,MSCI Brazil,LBRA.BE,EUR 353 m,20.64%,+32.96%,+34.55%,+43.25%
LU1900066462,Amundi MSCI Eastern Europe Ex Russia UCITS ETF Acc,LEER,413.0,equity,EUR,Luxembourg,False,Accumulating,0.5,,MSCI Emerging Markets Eastern Europe ex Russia,LEER.BE,EUR 546 m,19.52%,+40.76%,+131.52%,+119.82%
LU1900066975,Amundi MSCI Korea UCITS ETF Acc,LKOR,329.0,equity,EUR,Luxembourg,False,Accumulating,0.45,,MSCI Korea 20/35,LKOR.BE,EUR 850 m,44.32%,+237.62%,+217.26%,+153.52%
LU1900067601,Amundi MSCI Turkey UCITS ETF Acc,LTUR,115.0,equity,EUR,Luxembourg,False,Accumulating,0.45,,MSCI Turkey,LTUR.BE,EUR 83 m,24.89%,+27.61%,+36.90%,+126.38%
LU1900068161,Amundi MSCI AC Asia Ex Japan UCITS ETF Acc,LASI,393.0,equity,EUR,Luxembourg,False,Accumulating,0.5,,MSCI AC Asia ex Japan,LASI.BE,EUR 419 m,19.10%,+50.29%,+79.32%,+48.73%
LU1900068328,Amundi MSCI AC Asia Pacific Ex Japan UCITS ETF Acc,LASP,623.0,equity,EUR,Luxembourg,False,Accumulating,0.6,,MSCI AC Asia Pacific ex Japan,LASP.BE,EUR 804 m,17.74%,+45.06%,+71.82%,+47.56%
LU1900068914,Amundi MSCI China ESG Selection Extra UCITS ETF Acc,LCHI,528.0,equity,EUR,Luxembourg,False,Accumulating,0.65,164.0,MSCI China Select ESG Rating and Trend Leaders,LCHI.BE,EUR 429 m,20.03%,+1.53%,+22.20%,-27.41%
LU1920015366,Xtrackers MSCI EMU UCITS ETF 4C,XEMU,7.0,equity,EUR,Luxembourg,False,Accumulating,0.12,222.0,MSCI EMU,,EUR 5 m,14.13%,+17.99%,-,-
LU1940199711,Amundi MSCI Europe ESG Selection UCITS ETF Acc,LEAD,1022.0,equity,EUR,Luxembourg,False,Accumulating,0.2,219.0,MSCI Europe ESG Selection P-Series 5% Issuer Capped,LEAD.DE,"EUR 1,048 m",12.89%,+17.49%,+39.11%,+52.60%
LU1940199984,Amundi MSCI Europe ESG Selection UCITS ETF EUR Hedged Acc,BUN5,78.0,equity,EUR,Luxembourg,True,Accumulating,0.25,219.0,MSCI Europe ESG Selection P-Series 5% Issuer Capped (EUR Hedged),,EUR 56 m,12.56%,+16.94%,+37.19%,+50.23%
LU1953136527,BNP Paribas Easy ECPI Circular Economy Leaders UCITS ETF EUR,EMEC,393.0,equity,EUR,Luxembourg,False,Accumulating,0.3,51.0,ECPI Circular Economy Leaders Equity,EMEC.BE,EUR 353 m,10.68%,+20.82%,+37.99%,+59.15%
LU1953137681,BNP Paribas Easy MSCI EMU SRI S-Series PAB 5% Capped UCITS ETF,EMUS,139.0,equity,EUR,Luxembourg,False,Accumulating,0.25,59.0,MSCI EMU SRI S-Series PAB 5% Capped,CSEMUS.MI,EUR 142 m,12.97%,+12.73%,+41.54%,+46.35%
LU1954152853,Amundi Core Nasdaq-100 Swap UCITS ETF EUR Hedged Acc,BUNH,176.0,equity,EUR,Luxembourg,True,Accumulating,0.2,,Nasdaq 100® (EUR Hedged),BUNH.DE,EUR 256 m,15.80%,+38.51%,+100.28%,+102.18%
LU1971906984,UBS EURO STOXX 50 ESG UCITS ETF EUR acc,CHSE,84.0,equity,EUR,Luxembourg,False,Accumulating,0.1,50.0,EURO STOXX® 50 ESG,,EUR 418 m,16.44%,+18.38%,-,-
LU2009202107,Amundi MSCI Emerging Ex China UCITS ETF Acc,EMXC,3457.0,equity,USD,Luxembourg,False,Accumulating,0.15,,MSCI Emerging Markets ex China,EMXC.BE,"EUR 4,791 m",18.70%,+66.91%,+97.61%,+92.82%
LU2023678282,Amundi MSCI Disruptive Technology UCITS ETF Acc,DRUP,135.0,equity,USD,Luxembourg,False,Accumulating,0.45,228.0,MSCI ACWI IMI Disruptive Technology Filtered,DRUP.BE,EUR 155 m,15.11%,+38.77%,+69.47%,+48.22%
LU2023678449,Amundi MSCI Millennials UCITS ETF Acc,GENY,29.0,equity,USD,Luxembourg,False,Accumulating,0.45,225.0,MSCI ACWI IMI Millennials Filtered,GENY.DE,EUR 20 m,9.70%,-1.14%,+27.40%,+5.88%
LU2023678878,Amundi MSCI Digital Economy UCITS ETF Acc,EBUY,129.0,equity,USD,Luxembourg,False,Accumulating,0.45,183.0,MSCI ACWI IMI Digital Economy & Metaverse Filtered,EBUY.DE,EUR 106 m,16.26%,+28.89%,+86.10%,+52.99%
LU2023679090,Amundi MSCI Smart Mobility UCITS ETF Acc,ELCR,189.0,equity,USD,Luxembourg,False,Accumulating,0.45,80.0,MSCI ACWI IMI Future Mobility Filtered,ELCR.DE,EUR 204 m,16.45%,+42.12%,+62.09%,+53.07%
LU2037748345,Amundi MSCI Smart Cities UCITS ETF - Acc,AMEC,70.0,equity,EUR,Luxembourg,False,Accumulating,0.45,148.0,MSCI ACWI IMI Smart Cities Filtered,AMEC.DE,EUR 79 m,14.32%,+44.70%,+62.34%,+38.34%
LU2050966394,UBS MSCI EM ex China UCITS ETF USD acc,4UBL,47.0,equity,USD,Luxembourg,False,Accumulating,0.16,642.0,MSCI Emerging Markets ex China,,EUR 89 m,18.68%,+68.25%,-,-
LU2089238039,Amundi Prime Europe UCITS ETF DR (C),PRAE,167.0,equity,EUR,Luxembourg,False,Accumulating,0.05,415.0,Solactive GBS Developed Markets Europe Large & Mid Cap,PRAE.DE,EUR 212 m,12.12%,+18.02%,+47.99%,+62.90%
LU2089238112,Amundi Prime Eurozone UCITS ETF DR (C),PRAZ,77.0,equity,EUR,Luxembourg,False,Accumulating,0.05,195.0,Solactive GBS Developed Markets Eurozone Large & Mid Cap,PRAZ.DE,EUR 95 m,14.16%,+18.85%,+56.38%,+67.74%
LU2089238385,Amundi Prime Japan UCITS ETF DR (C),PRAJ,355.0,equity,JPY,Luxembourg,False,Accumulating,0.05,304.0,Solactive GBS Japan Large & Mid Cap,PRAJ.DE,EUR 537 m,18.08%,+25.63%,+56.18%,+61.08%
LU2109787049,Amundi MSCI Emerging Markets ESG Broad Transition UCITS ETF DR (C),SBIM,1272.0,equity,USD,Luxembourg,False,Accumulating,0.18,950.0,MSCI Emerging Markets ESG Broad CTB Select,SBIM.DE,"EUR 1,933 m",16.56%,+47.68%,+75.03%,+48.40%
LU2109787551,Amundi MSCI Emerging Markets ESG Selection UCITS ETF DR (C),SADM,1379.0,equity,USD,Luxembourg,False,Accumulating,0.18,396.0,MSCI EM ESG Selection P-Series 5% Issuer Capped,SADM.DE,"EUR 1,186 m",14.94%,+29.23%,+54.02%,+27.04%
LU2109787635,Amundi MSCI EMU SRI Climate Paris Aligned UCITS ETF DR (C),SRHE,136.0,equity,EUR,Luxembourg,False,Accumulating,0.18,65.0,MSCI EMU SRI Filtered PAB,SRHE.DE,EUR 125 m,12.77%,+12.37%,+42.60%,+49.23%
LU2130768844,Amundi MSCI Europe Climate Paris Aligned UCITS ETF Acc,EABE,115.0,equity,EUR,Luxembourg,False,Accumulating,0.15,255.0,MSCI Europe Climate Paris Aligned Filtered,EABE.DE,EUR 92 m,12.71%,+12.66%,+36.32%,+49.54%
LU2182388582,Amundi MSCI EMU Climate Paris Aligned UCITS ETF Acc,XAMJ,251.0,equity,EUR,Luxembourg,False,Accumulating,0.15,137.0,MSCI EMU Climate Paris Aligned Filtered,XAMJ.MU,EUR 259 m,14.50%,+11.55%,+36.09%,+42.13%
LU2194447293,BNP Paribas Easy ECPI Global ESG Blue Economy UCITS ETF EUR,BJLE,102.0,equity,EUR,Luxembourg,False,Accumulating,0.31,50.0,ECPI Global ESG Blue Economy,BJLE.BE,EUR 100 m,9.90%,+12.40%,+27.30%,+35.41%
LU2194449075,BNP Paribas Easy Low Carbon 300 World PAB UCITS ETF Acc,LOWD,103.0,equity,EUR,Luxembourg,False,Accumulating,0.31,300.0,Low Carbon 300 World PAB,,EUR 123 m,10.38%,+14.49%,+55.36%,-
LU2195226068,Amundi S&P Eurozone Climate Paris Aligned UCITS ETF Acc,ZPAB,2608.0,equity,EUR,Luxembourg,False,Accumulating,0.2,94.0,S&P Eurozone LargeMidCap Net Zero 2050 Paris-Aligned ESG,ZPAB.DE,"EUR 2,623 m",15.35%,+13.15%,+56.20%,+59.32%
LU2196470426,Xtrackers Nikkei 225 UCITS ETF 1C,XNKY,231.0,equity,JPY,Luxembourg,False,Accumulating,0.09,225.0,Nikkei 225®,XNKY.DE,EUR 294 m,22.74%,+53.66%,+78.84%,+76.88%
LU2196472984,Xtrackers S&P 500 Swap UCITS ETF 5C EUR Hedged,XS5E,250.0,equity,EUR,Luxembourg,True,Accumulating,0.2,,S&P 500® (EUR Hedged),,EUR 288 m,12.48%,+25.62%,+74.73%,-
